source,tender_id,title,title_en,department,budget,winning_bid,winner_name,winner_tax_id,method,category,announcement_date,submission_deadline,award_date,tor_url,tor_text,announcement_url,num_bidders,status,scraped_at
PTT,PTT-1191001741,จัดจ้างวัด Pipeline External Inspection 5Y,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446041+00:00
PTT,PTT-1141000226,ERP Firewater Pump Revamp,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446176+00:00
PTT,69079554233,จ้างประชาสัมพันธ์ ปตท. ผ่านสื่อบริษัท เดอะ มิลเลี่ยน ลิงค์ จำกัด,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446287+00:00
PTT,69079239660,จัดจ้างจัดกิจกรรมสัมมนาผู้นำชุมชนในพื้นที่แนวท่อส่งก๊าซธรรมชาติ ปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446409+00:00
PTT,69059388421,จ้างที่ปรึกษาประเมินข้อมูลกรณีฐาน (Baseline) การดูดซับก๊าซคาร์บอนไดออกไซด์ โครงการปลูกป่ายั่งยืน โดย ปตท. ประจำปี 2568 ในเขตพื้นที่กรมป่าไม้ (ภาคเหนือ) และเขตรักษาพันธุ์สัตว์ป่าลุ่มน้ำปาย,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446519+00:00
PTT,69079059264,จ้างจัดนิทรรศการงานมหกรรมวิทยาศาสตร์และเทคโนโลยี ประจำปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446626+00:00
PTT,69079192925,จ้างผลิตมาสคอต GODJI,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446731+00:00
PTT,69079515697,งานจ้างบริหารจัดการทรัพยากรกายภาพ ศูนย์เรียนรู้ป่าวังจันทร์ ปี 2569-2572,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446837+00:00
PTT,69069549049,จ้างเหมา PM-ML2 เครื่องปรับอากาศแบบ VRF ทั้งศูนย์เขต ปท.11 จำนวน 127 ตันความเย็น,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.446947+00:00
PTT,PTT-1141000538,Satellite Analytics for Right of Way Monitoring 2026,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447059+00:00
PTT,69079298963,งานจ้างปรับปรุงสำนักงาน AI Space ปตท. สนญ.,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447169+00:00
PTT,69079258156,เช่าใช้บริการ Dedicated Cloud Server สำหรับ Oracle Database,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447288+00:00
PTT,69079018495,จ้างจัดงานครบรอบ 45 ปี ระบบท่อส่งก๊าซธรรมชาติ ปตท.,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447406+00:00
PTT,69079456188,จัดซื้อ Backdrop สำหรับออกบูธแสดงข้อมูลความปลอดภัยระบบท่อส่งก๊าซธรรมชาติและศูนย์ฝึกอบรม,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447514+00:00
PTT,69079006624,จัดซื้อเครื่องอุปโภคบริโภคบรรจุถุงยังชีพเพื่อให้ความช่วยเหลือผู้ประสบภัย ประจำปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447620+00:00
PTT,69079249903,จ้างดำเนินการพัฒนาด้านการจัดซื้อจัดจ้างอย่างยั่งยืนตามแนวทางสากล ISO 20400 ปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447726+00:00
PTT,PTT-1191001776,TA4GSP6 จัดจ้าง Calibrate and Replace Skid and RGC Transmitter เพื่อบำรุงรักษาตามวาระซ่อมใหญ่ สำหรับโรงแยกก๊าซหน่วยที่ 6,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447827+00:00
PTT,69069531185,เช่าใช้ Computer Workstation จำนวน 3 เครื่อง ระยะเวลา 3 ปี,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.447936+00:00
PTT,PTT-1121000810,จัดซื้อ RO Membrane Filmtech Model : BW30HRLE-440i เพื่อใช้สำหรับผลิตน้ำปราศจากแร่ธาตุที่ ECO-CURE Unit โรงแยกก๊าซธรรมชาติหน่วยที่1 ปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448048+00:00
PTT,PTT-1131000337,งานจัดซื้อ Coalescing Filter ยี่ห้อ PARKER,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448154+00:00
PTT,69079006642,จัดจ้างบำรุงรักษา และตรวจรับรองบริภัณฑ์ไฟฟ้าพื้นที่ศูนย์ฯปท.8 ประจำปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448276+00:00
PTT,PTT-1141000674,จัดจ้างซ่อมแซมและป้องกัน Corrosion Under Pipe Support สถานีก๊าซธรรมชาติ ในพื้นที่ปท.9 ประจำปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448386+00:00
PTT,69079268003,งานจ้างเหมาปรับปรุงไฟแสงสว่างโถงอาคารเรียนรู้ ศูนย์ปฏิบัติการชลบุรี,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448497+00:00
PTT,69069437931,จ้างบริการเพื่อประเมินศักยภาพพนักงาน (Competency) และค่านิยมของ ปตท. เพื่อคัดเลือกผู้สมัครโครงการ YP2G 12th Batch,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448602+00:00
PTT,PTT-1141000605,จัดซื้อพร้อมติดตั้ง Battery Backup ทดแทนของเดิม  สถานีChana MR จำนวน 2 set และ สถานีChana RS จำนวน 1 set,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448707+00:00
PTT,PTT-1111000481,จ้างออกแบบ จัดทำ จัดพิมพ์ และ จัดส่งวารสาร happiness สำหรับผู้ถือหุ้นกู้กลุ่ม ปตท. และสื่อสิ่งพิมพ์ happiness Activity สำหรับผู้ถือหุ้นกู้ ปตท.,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448880+00:00
PTT,69079032044,จ้างจัดบูธนิทรรศการของ ปตท. ในงาน YOUNG รักษ์ทะเล SEA THE CHANGE สร้างโลกทะเลใหม่ด้วยมือเรา,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.448991+00:00
PTT,69069536851,จัดจ้างติดตั้งระบบไฟฟ้า แสงสว่าง และแผ่นกันสาด อาคารจอดรถดับเพลิง,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.449096+00:00
PTT,PTT-1191001775,"TA4GSP6 จัดจ้าง Calibrate Process Field Transmitter, Replace และ Function test (SIF Test) SIS Transmitter เพื่อบำรุงรักษาตามวาระซ่อมใหญ่โรงแยกก๊าซหน่วยที่ 6 จำนวน 1 งาน",,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.449198+00:00
PTT,69069427047,จัดซื้อ Subscription ของระบบ Generative AI-Assisted Transcription and Summarization Platform,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.449307+00:00
PTT,PTT-1141000623,จัดจ้างขนส่งและดำเนินพิธีการศุลกากรอุปกรณ์ Solar Turbines Turbotronics 6 สำหรับ PRP Generator G-02 และ G-03,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.449452+00:00
PTT,69079052902,"จัดซื้อ Ground Monitor, Y Gate และหัวฉีดน้ำดับเพลิงในอาคาร",,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.449664+00:00
PTT,PTT-1141000506,จัดซื้อวัสดุไฟฟ้าและอะไหล่ระบบ Air Dryer สำหรับงานซ่อมบำรุงบนแท่น PRP,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.449759+00:00
PTT,69079128843,งานจ้างออกแบบและผลิตกระเป๋าเป้สะพายหลัง สำหรับใช้เป็นของที่ระลึกกิจกรรมวันเด็ก กลุ่ม ปตท. ประจำปี 2570,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.449859+00:00
PTT,69059524012,จ้างดำเนินการโครงการสำรวจความหลากหลายทางชีวภาพ ในพื้นที่โรงแยกก๊าซธรรมชาติขนอม,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.449991+00:00
PTT,69069513203,จ้างรื้อถอนหอชะคราม และสิ่งปลูกสร้างประกอบ ศูนย์ศึกษาเรียนรู้ระบบนิเวศป่าชายเลนสิรินาถราชินี,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.450189+00:00
PTT,PTT-1121000687,จัดจ้างยกท่อและแก้ไขปัญหา Corrosion Under Pipe Support ในพื้นที่ Tank Farm,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.450326+00:00
PTT,PTT-1121000542,จัดจ้างแก้ไข Fireproofing และ Concrete Structure โรงแยกก๊าซธรรมชาติระยอง,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.450431+00:00
PTT,PTT-1141000626,"งานจัดจ้าง ติดตั้งระบบ Ventilation System ของสถานี Block Valve ท่อเส้นที่ 1, 2 และ 3 จำนวน 31 สถานี",,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.450527+00:00
PTT,PTT-1141000653,จัดจ้างขุดตรวจสอบท่อก๊าซธรรมชาติ RC0680 KP0+106,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.450623+00:00
PTT,PTT-1141000629,"ปท.2-2: ซ่อมสีท่อและอุปกรณ์ที่ GNS, GUT, UT1, UT2 [TSO] และ TG, SFCG1, OSP [NGR]",,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.450722+00:00
PTT,PTT-1121000607,จัดจ้างศึกษาหาแนวทางแก้ไขปัญหา Reliability ของอุปกรณ์พื้นที่ New DPCU (Hiring of Pre-Feasibility Study Services for Improving Equipment Reliability in the New DPCU Area),,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.450828+00:00
PTT,69049195033,งานปรับปรุงระบบกันซึมดาดฟ้าและซ่อมรอยรั่วภายในอาคาร ในพื้นที่ สถาบันนวัตกรรม ปตท.,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.450999+00:00
PTT,PTT-1121000735,จัดจ้างแก้ไข Corrosion Line FFW GSP2,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.451215+00:00
PTT,69069481277,เช่าใช้อุปกรณ์ Tablet สำหรับผู้บริหาร ปตท. ปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.451327+00:00
PTT,PTT-1141000667,จัดจ้างขุดVerifyผลDCVGและปรับปรุงระบบCP RC638,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.451433+00:00
PTT,PTT-1141000641,จัดซื้ออุปกรณ์สอบเทียบ และทดสอบ ระบบวัดซื้อ-ขายก๊าซ เพื่อใช้สำหรับงานบำรุงรักษาสถานีจ่ายก๊าซธรรมชาติ ภายใต้ความดูแลของส่วนปฏิบัติการระบบท่อเขต 11,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.451530+00:00
PTT,69079069757,จ้างบริการเพื่อประเมินศักยภาพและความชำนาญด้านธุรกิจ เพื่อคัดเลือกผู้สมัครโครงการ YP2G 12th Batch,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.451632+00:00
PTT,PTT-1191002036,จ้างเปิด Insulation และวัด UTM 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.451727+00:00
PTT,PTT-1191001741,จัดจ้างวัด Pipeline External Inspection 5Y,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.451824+00:00
PTT,PTT-1141000226,ERP Firewater Pump Revamp,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.451925+00:00
PTT,69079554233,จ้างประชาสัมพันธ์ ปตท. ผ่านสื่อบริษัท เดอะ มิลเลี่ยน ลิงค์ จำกัด,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452036+00:00
PTT,69079239660,จัดจ้างจัดกิจกรรมสัมมนาผู้นำชุมชนในพื้นที่แนวท่อส่งก๊าซธรรมชาติ ปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452138+00:00
PTT,69059388421,จ้างที่ปรึกษาประเมินข้อมูลกรณีฐาน (Baseline) การดูดซับก๊าซคาร์บอนไดออกไซด์ โครงการปลูกป่ายั่งยืน โดย ปตท. ประจำปี 2568 ในเขตพื้นที่กรมป่าไม้ (ภาคเหนือ) และเขตรักษาพันธุ์สัตว์ป่าลุ่มน้ำปาย,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452250+00:00
PTT,69079059264,จ้างจัดนิทรรศการงานมหกรรมวิทยาศาสตร์และเทคโนโลยี ประจำปี 2569,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452362+00:00
PTT,69079192925,จ้างผลิตมาสคอต GODJI,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452470+00:00
PTT,69079515697,งานจ้างบริหารจัดการทรัพยากรกายภาพ ศูนย์เรียนรู้ป่าวังจันทร์ ปี 2569-2572,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452572+00:00
PTT,69069549049,จ้างเหมา PM-ML2 เครื่องปรับอากาศแบบ VRF ทั้งศูนย์เขต ปท.11 จำนวน 127 ตันความเย็น,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452673+00:00
PTT,PTT-1141000538,Satellite Analytics for Right of Way Monitoring 2026,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452768+00:00
PTT,69079298963,งานจ้างปรับปรุงสำนักงาน AI Space ปตท. สนญ.,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452872+00:00
PTT,69079258156,เช่าใช้บริการ Dedicated Cloud Server สำหรับ Oracle Database,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.452980+00:00
PTT,69079018495,จ้างจัดงานครบรอบ 45 ปี ระบบท่อส่งก๊าซธรรมชาติ ปตท.,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.453089+00:00
PTT,69079456188,จัดซื้อ Backdrop สำหรับออกบูธแสดงข้อมูลความปลอดภัยระบบท่อส่งก๊าซธรรมชาติและศูนย์ฝึกอบรม,,,,,,,,,,,,,,https://procurement.pttplc.com/th/award/index,,awarded,2026-08-04T04:05:05.453194+00:00
